Id,Banned hero
323,Nidalee
323,Lulu
324,Udyr
324,Fiora
324,Kalista
324,Kayle
324,Jhin
324,Corki
325,Lissandra
325,Graves
325,Gragas
325,Nidalee
325,Kalista
325,Leblanc
326,Braum
326,Elise
326,Nautilus
326,Udyr
326,Fiora
326,Alistar
327,Kindred
327,Azir
327,Kalista
327,Nidalee
327,Soraka
327,Janna
328,Azir
328,Nautilus
328,Kalista
328,Kindred
328,Gragas
328,Nidalee
329,Lulu
329,Graves
329,Gangplank
329,Nidalee
329,Kalista
329,Azir
330,Gangplank
330,TwistedFate
330,Kayle
330,Graves
330,Kalista
330,Nidalee
331,Soraka
331,Morgana
331,Gangplank
331,Lulu
331,Kalista
331,Nidalee
332,TwistedFate
332,Janna
332,Lulu
332,Nidalee
332,Azir
332,Leblanc
333,Braum
333,Elise
333,Kindred
333,Graves
333,Kalista
333,TwistedFate
334,Gangplank
334,Elise
334,Zed
334,Nidalee
334,Sivir
334,Graves
335,Lissandra
335,Lulu
335,Trundle
335,Nidalee
335,Kalista
335,Graves
336,Kindred
336,Ekko
336,Vladimir
336,Nidalee
336,Ryze
336,Zed
337,Zilean
337,Karma
337,Graves
337,Nidalee
337,Ryze
337,Kindred
338,Ryze
338,Zyra
338,Swain
338,Lucian
338,Ekko
338,Azir
339,Lissandra
339,Nidalee
339,Elise
339,Ryze
339,Swain
339,Kindred
340,Ryze
340,Zyra
340,Swain
340,Nidalee
340,Karma
340,Kindred
341,Swain
341,Lucian
341,Nidalee
341,Ryze
341,Kindred
341,Maokai
342,Azir
342,Kindred
342,Lucian
342,Nidalee
342,Ryze
342,Swain
343,Swain
343,Ekko
343,Nidalee
343,Ryze
343,Kindred
343,Maokai
344,Azir
344,Zyra
344,Ryze
344,Vladimir
344,Nidalee
344,Kindred
345,Vladimir
345,Swain
345,Karma
345,Azir
345,Ryze
345,Nidalee
346,Lucian
346,Ryze
346,Kindred
346,Braum
346,Vladimir
346,Trundle
347,Braum
347,Swain
347,Fizz
347,Ryze
347,Nidalee
347,Vladimir
348,Lucian
348,Ryze
348,Trundle
348,Braum
348,Vladimir
348,Swain
349,Azir
349,Kindred
349,Ekko
349,Ryze
349,Nidalee
349,Swain
350,Swain
350,Fiora
350,Nidalee
350,Ryze
350,Azir
350,Kindred
351,Azir
351,Ekko
351,Bard
351,Nidalee
351,Ryze
351,Kindred
352,Kindred
352,Ekko
352,Lucian
352,Nidalee
352,Ryze
352,Vladimir
353,Nidalee
353,Ekko
353,Vladimir
353,Leblanc
353,Ryze
353,Kindred
354,Zyra
354,Lucian
354,Swain
354,Nidalee
354,Kindred
354,Karma
355,Lucian
355,Trundle
355,Elise
355,Nidalee
355,Kindred
355,RekSai
356,Azir
356,Zyra
356,Kindred
356,Nidalee
356,Karma
356,Braum
357,Karma
357,Braum
357,Ekko
357,Nidalee
357,Ryze
357,Kindred
358,Maokai
358,Kindred
358,Lucian
358,Ryze
358,Nidalee
358,Swain
359,Ekko
359,Swain
359,Nidalee
359,Ryze
359,Kindred
359,Maokai
360,Ekko
360,Lissandra
360,Ashe
360,Kindred
360,Nidalee
360,Swain
361,Twitch
361,Vladimir
361,Kindred
361,Ekko
361,Ashe
361,Viktor
362,Ashe
362,Lissandra
362,TwistedFate
362,Kindred
362,Nidalee
362,Twitch
363,Maokai
363,Lissandra
363,Zyra
363,Nidalee
363,Vladimir
363,Ryze
364,Ryze
364,Nidalee
364,Ashe
364,Vladimir
364,Swain
364,Maokai
365,Lissandra
365,Irelia
365,Ryze
365,Nidalee
365,Vladimir
365,RekSai
366,Trundle
366,Fiora
366,Kindred
366,Anivia
366,Maokai
366,Ryze
367,Anivia
367,Irelia
367,RekSai
367,Trundle
367,Ryze
367,Karma
368,Jax
368,Trundle
368,Fiora
368,RekSai
368,Irelia
368,Ryze
369,Ashe
369,Swain
369,Vladimir
369,Ryze
369,Kindred
370,Vladimir
370,Trundle
370,Braum
370,Ryze
370,Swain
370,Ashe
371,Ashe
371,Swain
371,Trundle
371,Vladimir
371,Ryze
371,Kindred
372,Zyra
372,TwistedFate
372,Nidalee
372,Ryze
372,Azir
372,Swain
373,Vladimir
373,Azir
373,Kindred
373,Nidalee
373,Ryze
373,Zyra
374,TwistedFate
374,Zyra
374,Nidalee
374,Ryze
374,Azir
374,Vladimir
375,Azir
375,RekSai
375,Ryze
375,Anivia
375,Vladimir
375,Sivir
376,Anivia
376,Karma
376,Sivir
376,Trundle
376,Vladimir
376,RekSai
377,Fiora
377,Irelia
377,Anivia
377,Zyra
377,Nidalee
377,Vladimir
378,Zyra
378,Viktor
378,Twitch
378,Fiora
378,Irelia
378,Vladimir
379,Caitlyn
379,Nidalee
379,Irelia
379,Vladimir
379,Ryze
379,Leblanc
380,Leblanc
380,Azir
380,Swain
380,Vladimir
380,Ryze
380,Caitlyn
381,Zyra
381,Azir
381,Ryze
381,Vladimir
381,Swain
381,Trundle
382,Lissandra
382,Swain
382,Nidalee
382,Azir
382,Zyra
382,Ryze
383,Maokai
383,Bard
383,Olaf
383,Ryze
383,Vladimir
383,Kindred
384,Vladimir
384,Kindred
384,Varus
384,Ryze
384,Bard
384,Azir
385,Karma
385,Ryze
385,Azir
385,Olaf
385,Kindred
385,Vladimir
386,TwistedFate
386,Olaf
386,Kindred
386,Ryze
386,Vladimir
386,RekSai
387,Zilean
387,Ryze
387,Vladimir
387,Kindred
387,Olaf
387,TwistedFate
388,Kindred
388,Sivir
388,Zyra
388,Ryze
388,Vladimir
388,RekSai
389,RekSai
389,Olaf
389,Ryze
389,Sivir
389,Zyra
389,Jayce
390,Vladimir
390,Swain
390,Braum
390,Zyra
390,Soraka
390,Hecarim
391,Zyra
391,Soraka
391,Hecarim
391,Vladimir
391,Ryze
391,Nidalee
392,Illaoi
392,Sivir
392,Kindred
392,Trundle
392,Azir
392,Nidalee
393,Trundle
393,Azir
393,Bard
393,Illaoi
393,Kindred
393,Vladimir
394,Illaoi
394,Jax
394,Kindred
394,Trundle
394,Azir
394,Bard
395,Trundle
395,Azir
395,Bard
395,Kindred
395,Jax
395,Zyra
396,Kindred
396,Twitch
396,Zyra
396,Trundle
396,Vladimir
396,Bard
397,Soraka
397,Azir
397,Nidalee
397,Vladimir
397,Ryze
397,Anivia
398,Anivia
398,Vladimir
398,Karma
398,Soraka
398,Azir
398,Nidalee
399,Anivia
399,Zyra
399,Vladimir
399,Ashe
399,Trundle
399,Ryze
400,Ashe
400,Trundle
400,Azir
400,Anivia
400,Vladimir
400,Ryze
401,RekSai
401,Nidalee
401,Vladimir
401,Azir
401,Ryze
401,Sivir
402,Sivir
402,Azir
402,Ryze
402,RekSai
402,Vladimir
402,Nidalee
403,Nidalee
403,Vladimir
403,RekSai
403,Ryze
403,Azir
403,Sivir
404,Azir
404,Trundle
404,Bard
404,Fiora
404,Vladimir
404,Ryze
405,Fiora
405,Zilean
405,Ryze
405,Azir
405,Vladimir
405,Trundle
406,Azir
406,Shen
406,Trundle
406,Fiora
406,Vladimir
406,Ryze
407,Swain
407,Karma
407,Vladimir
407,Azir
407,Jax
407,Bard
408,Azir
408,Jax
408,Karma
408,Vladimir
408,Swain
408,Ryze
409,Swain
409,Vladimir
409,Lissandra
409,Azir
409,Jax
409,Ryze
410,Rumble
410,Irelia
410,Olaf
410,Vladimir
410,Ryze
410,Azir
411,Jax
411,Karma
411,Nidalee
411,Rumble
411,Ryze
411,Irelia
412,Rumble
412,Irelia
412,Olaf
412,Ryze
412,Jax
412,Vladimir
413,Azir
413,Kindred
413,Ryze
413,JarvanIV
413,Cassiopeia
413,Vladimir
414,Lissandra
414,Trundle
414,Nidalee
414,Azir
414,Ryze
414,Vladimir
415,Azir
415,Ryze
415,Shen
415,Vladimir
415,Lissandra
415,Trundle
416,Irelia
416,Karma
416,Ryze
416,Lissandra
416,RekSai
416,Vladimir
417,Soraka
417,Sivir
417,Lissandra
417,Vladimir
417,Azir
417,Ryze
418,Twitch
418,Jax
418,Ryze
418,Azir
418,Ashe
418,RekSai
419,Azir
419,Ashe
419,Bard
419,Twitch
419,Vladimir
419,Ryze
420,Jax
420,Fiora
420,Nidalee
420,Ryze
420,Vladimir
420,Shen
421,Shen
421,Cassiopeia
421,Lissandra
421,Vladimir
421,Azir
421,Ryze
422,Anivia
422,Hecarim
422,Vladimir
422,Trundle
422,Kindred
422,Ryze
423,Trundle
423,Kindred
423,Ryze
423,Vladimir
423,Shen
423,Anivia
424,Anivia
424,Shen
424,Vladimir
424,Trundle
424,Kindred
424,Ryze
425,Azir
425,Sivir
425,Bard
425,Vladimir
425,Zyra
425,Trundle
426,Vladimir
426,Zyra
426,Viktor
426,Azir
426,Shen
426,Karma
427,Azir
427,Shen
427,Bard
427,Vladimir
427,Karma
427,RekSai
428,Azir
428,Lucian
428,Swain
428,Vladimir
428,Lissandra
428,Ryze
429,Lissandra
429,Hecarim
429,Braum
429,Azir
429,Ryze
429,Vladimir
430,Anivia
430,Shen
430,Cassiopeia
430,Trundle
430,Kindred
431,Trundle
431,Kindred
431,Ryze
431,Anivia
431,Vladimir
431,Cassiopeia
432,Karma
432,Trundle
432,Ryze
432,Cassiopeia
432,Vladimir
432,Azir
433,Cassiopeia
433,Sivir
433,Braum
433,Vladimir
433,Ryze
433,Azir
434,Trundle
434,Azir
434,Olaf
434,Cassiopeia
434,Vladimir
434,Ashe
435,Nidalee
435,Lissandra
435,Ryze
435,Shen
435,Cassiopeia
435,Vladimir
436,Cassiopeia
436,Shen
436,Anivia
436,Nidalee
436,Lissandra
436,Ryze
437,Nidalee
437,Trundle
437,Ryze
437,Cassiopeia
437,Anivia
437,Vladimir
438,Elise
438,Kindred
438,Jax
438,Twitch
438,Illaoi
438,Caitlyn
439,Twitch
439,Illaoi
439,RekSai
439,Vladimir
439,Bard
439,Elise
440,Braum
440,Karma
440,Nidalee
440,Vladimir
440,Azir
440,Rumble
441,Azir
441,Rumble
441,Soraka
441,Vladimir
441,Braum
441,Irelia
442,Swain
442,RekSai
442,TwistedFate
442,Vladimir
442,Ryze
442,Trundle
443,Kindred
443,Elise
443,Ryze
443,Swain
443,RekSai
443,Vladimir
444,Sivir
444,Azir
444,Ryze
444,Vladimir
444,Zilean
444,Cassiopeia
445,Zilean
445,Cassiopeia
445,Vladimir
445,Azir
445,Ryze
445,Sivir
446,Azir
446,Shen
446,Ryze
446,Vladimir
446,Zilean
446,Viktor
447,RekSai
447,Azir
447,Vladimir
447,Shen
447,Ryze
447,Cassiopeia
448,Shen
448,Cassiopeia
448,Lissandra
448,Azir
448,Ryze
448,Vladimir
449,Swain
449,Lissandra
449,Karma
449,Azir
449,Ryze
449,Vladimir
450,Azir
450,Olaf
450,Trundle
450,Vladimir
450,Swain
450,Ryze
451,Twitch
451,Trundle
451,Illaoi
451,Anivia
451,Vladimir
451,Cassiopeia
452,Anivia
452,Cassiopeia
452,Ryze
452,Twitch
452,Vladimir
452,Trundle
453,Braum
453,Bard
453,RekSai
453,Ryze
453,Vladimir
453,Azir
454,Karma
454,Rumble
454,Ryze
454,Vladimir
454,Azir
454,RekSai
455,Shen
455,Cassiopeia
455,Jhin
455,Lucian
455,Azir
455,RekSai
456,Sivir
456,Karma
456,RekSai
456,Vladimir
456,Ryze
456,Azir
457,Azir
457,Cassiopeia
457,RekSai
457,Vladimir
457,Ryze
457,Nidalee
458,Trundle
458,Karma
458,Ryze
458,Azir
458,Cassiopeia
458,Vladimir
459,Fiora
459,Jax
459,Zilean
459,Twitch
459,Vladimir
459,Karma
460,Twitch
460,Trundle
460,Karma
460,Vladimir
460,Azir
460,Irelia
461,Soraka
461,Rumble
461,Ryze
461,Azir
461,Vladimir
461,Karma
462,Irelia
462,Karma
462,Vladimir
462,Soraka
462,Rumble
462,Azir
463,Soraka
463,Rumble
463,Viktor
463,Azir
463,Vladimir
463,Shen
464,Irelia
464,Ryze
464,Azir
464,Vladimir
464,JarvanIV
464,Jhin
465,JarvanIV
465,Jhin
465,Jax
465,Vladimir
465,Ryze
465,Taliyah
466,Shen
466,Lissandra
466,Ashe
466,Azir
466,Vladimir
466,Ryze
467,Jax
467,Fiora
467,Ryze
467,Shen
467,TwistedFate
467,Vladimir
468,Shen
468,Lissandra
468,TwistedFate
468,Azir
468,Ryze
468,Vladimir
469,Anivia
469,Viktor
469,Cassiopeia
469,Twitch
469,Bard
469,Karma
470,Twitch
470,Bard
470,Karma
470,Anivia
470,Ryze
470,Vladimir
471,Anivia
471,Ryze
471,Vladimir
471,Twitch
471,Bard
471,Karma
472,Azir
472,Jax
472,Ryze
472,Lissandra
472,Karma
472,Vladimir
473,Lissandra
473,Sivir
473,Viktor
473,Azir
473,Ryze
473,Vladimir
474,Azir
474,Bard
474,Ashe
474,Braum
474,Vladimir
474,Ryze
475,Braum
475,Sivir
475,Ryze
475,Vladimir
475,RekSai
475,Ashe
476,Soraka
476,Jax
476,Anivia
476,Azir
476,Shen
476,Olaf
477,Azir
477,Trundle
477,Ryze
477,Soraka
477,Jax
477,Vladimir
478,Soraka
478,Jax
478,Anivia
478,Azir
478,RekSai
478,Vladimir
479,Taliyah
479,Ryze
479,Vladimir
479,Rumble
479,Soraka
479,Olaf
480,Jax
480,Sivir
480,Bard
480,Rumble
480,Soraka
480,Malzahar
481,Viktor
481,Gangplank
481,Taliyah
481,Azir
481,Hecarim
481,Vladimir
482,Azir
482,Shen
482,Hecarim
482,Illaoi
482,RekSai
482,Gangplank
483,Illaoi
483,Gangplank
483,Viktor
483,Shen
483,Hecarim
483,RekSai
484,Azir
484,Irelia
484,Nidalee
484,Anivia
484,Vladimir
484,Shen
485,Anivia
485,Shen
485,Ryze
485,Azir
485,Vladimir
485,RekSai
486,Rumble
486,Braum
486,Azir
486,Taliyah
486,Trundle
486,Vladimir
487,Trundle
487,Taliyah
487,Shen
487,Vladimir
487,RekSai
487,Irelia
488,Braum
488,Irelia
488,RekSai
488,Taliyah
488,Trundle
488,Vladimir
489,Jax
489,Ryze
489,Azir
489,Malzahar
489,Shen
489,Vladimir
490,Malzahar
490,Shen
490,TwistedFate
490,Vladimir
490,Irelia
490,RekSai
491,Sivir
491,Irelia
491,Gragas
491,Malzahar
491,Shen
491,Vladimir
492,Taliyah
492,Sivir
492,Braum
492,Vladimir
492,Shen
492,Ryze
493,Shen
493,Braum
493,Ryze
493,Taliyah
493,Bard
493,Nami
494,Lissandra
494,Ryze
494,Malzahar
494,Twitch
494,Gangplank
494,Vladimir
495,Twitch
495,RekSai
495,Jax
495,Lissandra
495,Malzahar
495,Vladimir
496,Viktor
496,Azir
496,Olaf
496,Malzahar
496,Shen
496,TwistedFate
497,Malzahar
497,Sivir
497,Karma
497,Azir
497,RekSai
497,Viktor
498,Anivia
498,Karma
498,Jax
498,Azir
498,RekSai
498,Vladimir
499,Azir
499,RekSai
499,Ryze
499,Anivia
499,Vladimir
499,Sivir
500,RekSai
500,Ashe
500,Azir
500,Lissandra
500,Vladimir
500,Malzahar
501,Malzahar
501,Lissandra
501,Karma
501,RekSai
501,Azir
501,Viktor
502,Ashe
502,Azir
502,RekSai
502,Lissandra
502,Vladimir
502,Malzahar
503,Twitch
503,Karma
503,Vladimir
503,Azir
503,RekSai
503,Soraka
504,Azir
504,Soraka
504,Nidalee
504,Twitch
504,Sivir
504,Vladimir
505,JarvanIV
505,Hecarim
505,Malzahar
505,Anivia
505,Vladimir
505,Fiora
506,Anivia
506,Irelia
506,Malzahar
506,Vladimir
506,RekSai
506,Sivir
507,JarvanIV
507,Taliyah
507,Nidalee
507,Anivia
507,Vladimir
507,Malzahar
508,Shen
508,Hecarim
508,RekSai
508,Malzahar
508,Soraka
508,Jax
509,Malzahar
509,Soraka
509,Sivir
509,Shen
509,Hecarim
509,Vladimir
510,Shen
510,Hecarim
510,Vladimir
510,Soraka
510,Malzahar
510,Jax
511,Shen
511,Hecarim
511,Gangplank
511,Taliyah
511,Vladimir
511,Karma
512,RekSai
512,Gnar
512,Vladimir
512,Shen
512,Hecarim
512,Gangplank
513,Hecarim
513,Shen
513,Rengar
513,Vladimir
513,Bard
513,Irelia
514,Shen
514,Cassiopeia
514,Sivir
514,Malzahar
514,Twitch
514,Nidalee
515,Malzahar
515,Twitch
515,RekSai
515,Cassiopeia
515,Shen
515,Sivir
516,Shen
516,Gangplank
516,Braum
516,Vladimir
516,Malzahar
516,Ashe
517,Ashe
517,Bard
517,Gragas
517,Shen
517,Sivir
517,Gangplank
518,Shen
518,Taliyah
518,Ashe
518,Sivir
518,Karma
518,Trundle
519,Karma
519,Trundle
519,Sivir
519,Shen
519,Taliyah
519,RekSai
520,Malzahar
520,RekSai
520,Ashe
520,Taliyah
520,Nidalee
520,Sivir
521,Nidalee
521,Sona
521,Irelia
521,Malzahar
521,RekSai
521,Sivir
522,Gangplank
522,Trundle
522,Sivir
522,Taliyah
522,Vladimir
522,RekSai
523,Taliyah
523,Shen
523,RekSai
523,Gangplank
523,Malzahar
523,Sivir
524,Bard
524,Jax
524,Taliyah
524,Anivia
524,Vladimir
524,Malzahar
525,Anivia
525,Vladimir
525,Karma
525,Bard
525,Taliyah
525,Nidalee
526,Karma
526,Nidalee
526,Sivir
526,Rumble
526,Taliyah
526,Sona
527,Rumble
527,RekSai
527,Taliyah
527,Shen
527,Nidalee
527,Bard
528,Vladimir
528,Gangplank
528,Malzahar
528,Shen
528,Azir
528,RekSai
529,Shen
529,Azir
529,Cassiopeia
529,Vladimir
529,Sivir
529,Malzahar
530,Vladimir
530,Gangplank
530,Malzahar
530,Shen
530,Azir
530,Cassiopeia
531,Twitch
531,Illaoi
531,Zilean
531,Sivir
531,Gangplank
531,Hecarim
532,Shen
532,Bard
532,Malzahar
532,Twitch
532,Illaoi
532,Hecarim
533,Twitch
533,Illaoi
533,Vladimir
533,Shen
533,Bard
533,Sivir
534,Anivia
534,Sivir
534,Vladimir
534,Zilean
534,Ashe
534,Malzahar
535,Zilean
535,Irelia
535,Ashe
535,Malzahar
535,Vladimir
535,Sivir
536,Twitch
536,Malzahar
536,Illaoi
536,Sivir
536,Karma
536,Bard
537,Shen
537,Bard
537,Vladimir
537,Twitch
537,Malzahar
537,Illaoi
538,Twitch
538,Illaoi
538,Malzahar
538,Shen
538,Sivir
538,Vladimir
539,Malzahar
539,Gangplank
539,Karma
539,Vladimir
539,Shen
539,Irelia
540,Vladimir
540,Shen
540,Malzahar
540,Sivir
540,RekSai
540,Cassiopeia
541,Karma
541,Trundle
541,Malzahar
541,Soraka
541,Taliyah
541,RekSai
542,Soraka
542,JarvanIV
542,Irelia
542,Karma
542,Trundle
542,Sivir
543,Karma
543,Trundle
543,Irelia
543,Soraka
543,Sivir
543,Hecarim
544,Rumble
544,Taliyah
544,Zilean
544,Shen
544,Bard
544,Malzahar
545,Shen
545,Mordekaiser
545,Trundle
545,Rumble
545,Taliyah
545,Malzahar
546,Rumble
546,Taliyah
546,Nidalee
546,Mordekaiser
546,Shen
546,Trundle
547,Hecarim
547,Vladimir
547,Irelia
547,Karma
547,Sivir
547,Malzahar
548,Karma
548,Malzahar
548,Gangplank
548,Hecarim
548,Sivir
548,Irelia
549,Irelia
549,Cassiopeia
549,Hecarim
549,Karma
549,Sivir
549,Malzahar
550,Anivia
550,Jax
550,Fiora
550,Lissandra
550,Malzahar
550,Vladimir
551,Trundle
551,KogMaw
551,Malzahar
551,Anivia
551,Jax
551,Fiora
552,Corki
552,Graves
552,Gragas
552,Nidalee
552,Morgana
552,LeeSin
553,Gangplank
553,TwistedFate
553,LeeSin
553,Graves
553,Poppy
553,Corki
554,Graves
554,Poppy
554,Gragas
554,Nidalee
554,TwistedFate
554,LeeSin
555,Gangplank
555,TwistedFate
555,LeeSin
555,Nidalee
555,Janna
555,Zed
556,Sivir
556,Kindred
556,Gangplank
556,Poppy
556,Nidalee
556,Graves
557,Poppy
557,Gragas
557,Ekko
557,Kindred
557,Gangplank
557,Nidalee
558,Sivir
558,Kindred
558,Gangplank
558,Poppy
558,Nidalee
558,Graves
559,Azir
559,Corki
559,Gragas
559,Gangplank
559,Graves
559,Tristana
560,Gangplank
560,Graves
560,Tristana
560,Nidalee
560,Azir
560,Gragas
561,Azir
561,Corki
561,Gragas
561,Gangplank
561,Tristana
561,Graves
562,Soraka
562,Graves
562,Gangplank
562,Azir
562,Gragas
562,Nidalee
563,Azir
563,Corki
563,Gragas
563,Gangplank
563,Soraka
563,Ekko
564,Azir
564,Kindred
564,Poppy
564,Soraka
564,Nidalee
564,Ryze
565,Soraka
565,TwistedFate
565,RekSai
565,Azir
565,Kindred
565,Ryze
566,Azir
566,Kindred
566,Poppy
566,Soraka
566,Nidalee
566,Ryze
567,Kindred
567,Poppy
567,Nidalee
567,Soraka
567,Gangplank
567,Ryze
568,Soraka
568,RekSai
568,Gangplank
568,Azir
568,Nidalee
568,Kindred
569,Kindred
569,Nidalee
569,Poppy
569,Soraka
569,Gangplank
569,Azir
570,Zed
570,Azir
570,Maokai
570,Soraka
570,Ryze
570,Bard
571,Soraka
571,Ryze
571,Kindred
571,Azir
571,Maokai
571,Nidalee
572,Zed
572,Azir
572,Maokai
572,Soraka
572,Ryze
572,Kindred
573,Soraka
573,Ryze
573,Ekko
573,Azir
573,Maokai
573,Poppy
574,Azir
574,Nidalee
574,Maokai
574,Soraka
574,Ryze
574,Poppy
575,Vladimir
575,Karma
575,Gangplank
575,Shen
575,Taliyah
575,Cassiopeia
576,Vladimir
576,Sivir
576,Karma
576,Shen
576,Taliyah
576,TahmKench
577,Vladimir
577,Sivir
577,Karma
577,Shen
577,Taliyah
577,Syndra
578,Shen
578,Taliyah
578,Syndra
578,Vladimir
578,Sivir
578,TahmKench
579,Shen
579,Taliyah
579,Vladimir
579,Sivir
579,Soraka
579,Cassiopeia
580,Shen
580,Taliyah
580,Vladimir
580,Sivir
580,Karma
580,Syndra
581,Taliyah
581,Vladimir
581,Shen
581,Sivir
581,Karma
581,Syndra
582,Taliyah
582,Vladimir
582,Shen
582,Karma
582,Syndra
582,Ekko
583,Ekko
583,TahmKench
583,Bard
583,Vladimir
583,Karma
583,Gragas
584,Vladimir
584,Rumble
584,Karma
584,Taliyah
584,TahmKench
584,Bard
585,TahmKench
585,Taliyah
585,Karma
585,Vladimir
585,Rumble
585,Gangplank
586,Vladimir
586,Rumble
586,Karma
586,Sivir
586,Syndra
586,Trundle
587,Sivir
587,Gnar
587,Vladimir
587,Rumble
587,Karma
587,Gangplank
588,Bard
588,Ekko
588,Olaf
588,TahmKench
588,Vladimir
588,Karma
589,TahmKench
589,Vladimir
589,Gangplank
589,Bard
589,Olaf
589,Ashe
590,Bard
590,Olaf
590,Ashe
590,TahmKench
590,Vladimir
590,Cassiopeia
591,Bard
591,Sivir
591,Vladimir
591,Rumble
591,TahmKench
591,Gangplank
592,Rumble
592,TahmKench
592,Karma
592,Bard
592,Gnar
592,Gangplank
593,Rumble
593,TahmKench
593,Sivir
593,Bard
593,Gangplank
593,Gnar
594,Rumble
594,TahmKench
594,Vladimir
594,Bard
594,Gangplank
594,Syndra
595,Bard
595,Jhin
595,Gnar
595,Rumble
595,TahmKench
595,Gangplank
596,Syndra
596,Gnar
596,Olaf
596,Karma
596,Gangplank
596,Sivir
597,Karma
597,Vladimir
597,Sivir
597,TahmKench
597,Gangplank
597,Syndra
598,Syndra
598,TahmKench
598,Vladimir
598,Karma
598,Gangplank
598,Sivir
599,Karma
599,Sivir
599,Cassiopeia
599,Gangplank
599,Syndra
599,TahmKench
600,Karma
600,Kennen
600,Gangplank
600,TahmKench
600,Shen
600,Gnar
601,Karma
601,Kennen
601,Gangplank
601,TahmKench
601,Shen
601,Gnar
602,Shen
602,TahmKench
602,Gangplank
602,Karma
602,Sivir
602,Kennen
603,Karma
603,Sivir
603,Vladimir
603,TahmKench
603,Shen
603,Gangplank
604,TahmKench
604,Shen
604,Gangplank
604,Sivir
604,Karma
604,Gnar
605,Sivir
605,Karma
605,Vladimir
605,Shen
605,Gangplank
605,Gnar
606,TahmKench
606,Sivir
606,Gragas
606,Rumble
606,Gangplank
606,Karma
607,Rumble
607,Vladimir
607,Sivir
607,Gangplank
607,Trundle
607,RekSai
608,Jhin
608,Sivir
608,Cassiopeia
608,Rumble
608,Gangplank
608,Gnar
609,Rumble
609,Vladimir
609,Sivir
609,Gangplank
609,Syndra
609,Gnar
610,Rengar
610,Olaf
610,Janna
610,Nautilus
610,Poppy
610,Leblanc
610,Camille
610,LeeSin
610,Varus
610,Jhin
611,Zyra
611,Maokai
611,Ryze
611,Fiora
611,Jayce
611,Leblanc
611,Camille
611,Rengar
611,Karma
611,Lulu
612,Zyra
612,Syndra
612,Ryze
612,Orianna
612,Karma
612,Camille
612,Malzahar
612,Ashe
612,Kennen
612,Thresh
613,Ryze
613,Kennen
613,Malzahar
613,Zyra
613,Rumble
613,Camille
613,Leblanc
613,Rengar
613,Syndra
613,Cassiopeia
614,Kalista
614,Olaf
614,Zyra
614,MissFortune
614,Ekko
614,Camille
614,Leblanc
614,Rengar
614,Fiora
614,Jayce
615,Ryze
615,Fiora
615,Camille
615,Syndra
615,Olaf
615,Rengar
615,Leblanc
615,Poppy
615,Varus
615,Jhin
616,Khazix
616,Zyra
616,Rengar
616,TwistedFate
616,Syndra
616,Leblanc
616,Camille
616,Ryze
616,RekSai
616,Elise
617,Ryze
617,Khazix
617,Jayce
617,Syndra
617,MissFortune
617,Leblanc
617,Rengar
617,Camille
617,LeeSin
617,RekSai
618,Zyra
618,Syndra
618,Ryze
618,Elise
618,LeeSin
618,Leblanc
618,Camille
618,Rengar
618,RekSai
618,Anivia
619,Zyra
619,Syndra
619,Cassiopeia
619,Ashe
619,Jhin
619,Camille
619,Rengar
619,Leblanc
619,MissFortune
619,Lulu
620,Zyra
620,Syndra
620,Ryze
620,MissFortune
620,Orianna
620,Camille
620,Rengar
620,Leblanc
620,Anivia
621,Syndra
621,LeeSin
621,Leblanc
621,Shen
621,Nautilus
621,Camille
621,Fiora
621,Varus
621,Zyra
621,Jhin
622,Malzahar
622,Fiora
622,Khazix
622,Ryze
622,Cassiopeia
622,Leblanc
622,Camille
622,Rengar
622,Syndra
622,Orianna
623,Syndra
623,Khazix
623,Leblanc
623,Nami
623,Karma
623,Camille
623,Rengar
623,Malzahar
623,LeeSin
623,Zyra
624,Syndra
624,Fiora
624,Zyra
624,LeeSin
624,RekSai
624,Leblanc
624,Camille
624,Rengar
624,Poppy
625,Zyra
625,Ashe
625,Malzahar
625,Taric
625,Nautilus
625,Camille
625,Leblanc
625,Rengar
625,Jhin
625,Ezreal
626,Fiora
626,Syndra
626,Malzahar
626,Zyra
626,Nautilus
626,Camille
626,Rengar
626,Leblanc
626,MissFortune
626,Karma
627,Ryze
627,Jayce
627,Khazix
627,Fiora
627,AurelionSol
627,Leblanc
627,Camille
627,Malzahar
627,Katarina
627,Singed
628,Malzahar
628,Ryze
628,Elise
628,Maokai
628,Fiora
628,Leblanc
628,Camille
628,Rengar
628,Ekko
628,AurelionSol
629,Syndra
629,Fiora
629,Nautilus
629,Orianna
629,Ryze
629,Leblanc
629,Rengar
629,Camille
629,MissFortune
629,Cassiopeia
630,MissFortune
630,Ryze
630,Syndra
630,Cassiopeia
630,Jayce
630,Camille
630,Leblanc
630,Rengar
630,Orianna
630,Fiora
631,Syndra
631,Varus
631,Shen
631,Maokai
631,Zyra
631,Leblanc
631,Rengar
631,Camille
631,Fiora
631,Jayce
632,Corki
632,Jayce
632,Camille
632,Ryze
632,TwistedFate
632,Rengar
632,Leblanc
632,Khazix
632,Cassiopeia
632,Orianna
633,Ryze
633,Fiora
633,Cassiopeia
633,Syndra
633,Orianna
633,Camille
633,Rengar
633,Leblanc
633,Ashe
633,Varus
634,Corki
634,Jayce
634,Camille
634,Malzahar
634,Fiora
634,Ryze
634,Cassiopeia
634,Ashe
