"rWinEfficiency","bWinEfficiency","Year","bTowersNum","bInhibsNum","bDragonsNum","bBaronsNum","rTowersNum","rInhibsNum","rDragonsNum","rBaronsNum","bTowersFirstDestroyedTime","rTowersFirstDestroyedTime","TowersFirstKillBy","bTowers5Mins","rTowers5Mins","bTowers10Mins","rTowers10Mins","bTowers20Mins","rTowers20Mins","bTowersQuarterGame","rTowersQuarterGame","bTowersHalfGame","rTowersHalfGame","bInhibsFirstDestroyedTime","rInhibsFirstDestroyedTime","InhibsFirstKillBy","bInhibs5Mins","rInhibs5Mins","bInhibs10Mins","rInhibs10Mins","bInhibs20Mins","rInhibs20Mins","bInhibsQuarterGame","rInhibsQuarterGame","bInhibsHalfGame","rInhibsHalfGame","bDragonsFirstDestroyedTime","rDragonsFirstDestroyedTime","DragonsFirstKillBy","bDragons5Mins","rDragons5Mins","bDragons10Mins","rDragons10Mins","bDragons20Mins","rDragons20Mins","bDragonsQuarterGame","rDragonsQuarterGame","bDragonsHalfGame","rDragonsHalfGame","bBaronsFirstDestroyedTime","rBaronsFirstDestroyedTime","BaronsFirstKillBy","bBarons5Mins","rBarons5Mins","bBarons10Mins","rBarons10Mins","bBarons20Mins","rBarons20Mins","bBaronsQuarterGame","rBaronsQuarterGame","bBaronsHalfGame","rBaronsHalfGame","bKillsFirstDestroyedTime","rKillsFirstDestroyedTime","KillsFirstKillBy","bKills5Mins","rKills5Mins","bKills10Mins","rKills10Mins","bKills20Mins","rKills20Mins","bKillsQuarterGame","rKillsQuarterGame","bKillsHalfGame","rKillsHalfGame","goldblue5Mins","goldred5Mins","goldblue10Mins","goldred10Mins","goldblue20Mins","goldred20Mins","goldblueQuarterGame","goldredQuarterGame","goldblueHalfGame","goldredHalfGame","isBluePreferredLineup","isRedPreferredLineup","isBluePreferredChamps","isRedPreferredChamps","bResult"
0.439393939393939,0.658823529411765,2016,10,2,4,1,2,0,0,0,3.664,3.348,0,1,1,1,1,3,2,1,1,3,2,36.056,10000,1,0,0,0,0,0,0,0,0,0,0,14.928,10000,1,0,0,0,0,1,0,0,0,2,0,34.187,10000,1,0,0,0,0,0,0,0,0,0,0,11.028,23.802,1,0,0,0,0,3,0,0,0,3,0,6049,5941,13057,12936,31255,28144,14553,14320,34462,31460,1,1,0,0,1
0.439393939393939,0.387755102040816,2017,11,3,3,1,1,0,1,0,14.581,27.199,1,0,0,0,0,1,0,0,0,1,0,29.152,10000,1,0,0,0,0,0,0,0,0,0,0,8.617,22.03,1,0,0,1,0,2,0,0,0,2,0,28.618,10000,1,0,0,0,0,0,0,0,0,0,0,7.884,3.024,0,0,1,1,1,2,2,1,1,1,2,5547,5981,12481,12519,28690,27655,9813,10000,22791,21392,1,0,0,0,1
0.439393939393939,0.535714285714286,2017,10,2,4,1,2,0,0,0,11.978,12.106,1,0,0,0,0,3,2,0,0,3,2,37.569,10000,1,0,0,0,0,0,0,0,0,0,0,12.88,10000,1,0,0,0,0,2,0,0,0,2,0,33.955,10000,1,0,0,0,0,0,0,0,0,0,0,19.303,9.992,0,0,0,0,1,5,5,0,1,5,5,5871,5598,12867,12467,30322,30244,12867,12467,30322,30244,1,0,1,0,1
0.3125,0.658823529411765,2016,9,1,0,0,0,0,0,0,10.232,10000,1,0,0,0,0,7,0,0,0,3,0,20.076,10000,1,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,3.322,3.411,1,4,1,7,1,17,4,4,1,10,1,7168,5606,14982,12452,38736,26424,8794,7040,20941,15009,1,1,0,0,1
0.3125,0.320754716981132,2016,11,3,5,1,3,0,0,0,12.442,12.267,0,0,0,0,0,1,2,0,0,1,2,38.855,10000,1,0,0,0,0,0,0,0,0,0,0,9.274,10000,1,0,0,1,0,2,0,1,0,2,0,36.661,10000,1,0,0,0,0,0,0,0,0,0,0,4.108,4.079,0,2,3,2,3,3,4,2,3,3,4,5090,5174,12918,13481,28703,31491,12918,13481,30591,32883,1,1,0,0,1
0.3125,0.387755102040816,2016,3,0,0,0,9,1,2,1,17.978,18.297,1,0,0,0,0,2,2,0,0,0,0,10000,30.242,0,0,0,0,0,0,0,0,0,0,0,10000,20.414,0,0,0,0,0,0,0,0,0,0,0,10000,24.684,0,0,0,0,0,0,0,0,0,0,0,8.669,6.5,0,0,0,1,1,3,5,0,1,3,4,5608,5490,12949,12705,30562,29354,9401,9987,22763,22468,0,1,0,0,0
0.3125,0.439393939393939,2016,10,4,2,1,9,1,4,1,12.066,12.208,1,0,0,0,0,1,1,1,1,3,2,34.663,47.408,1,0,0,0,0,0,0,0,0,0,0,11.606,18.547,1,0,0,0,0,1,1,1,0,2,1,43.423,35.006,0,0,0,0,0,0,0,0,0,0,0,9.146,9.146,0,0,0,1,1,3,2,1,1,5,2,5566,5657,12311,12978,29241,29486,17109,17374,40131,39355,1,1,0,0,0
0.3125,0.439393939393939,2016,8,1,4,1,3,0,0,0,14.651,16.174,1,0,0,0,0,2,2,0,0,1,1,32.859,10000,1,0,0,0,0,0,0,0,0,0,0,10.657,10000,1,0,0,0,0,2,0,0,0,2,0,31.775,10000,1,0,0,0,0,0,0,0,0,0,0,8.945,9.394,1,0,0,1,1,5,1,0,0,2,1,5659,5913,13481,13099,32152,30400,10224,10075,25679,24254,1,1,0,0,1
0.3125,0.576470588235294,2016,6,0,2,0,11,3,5,2,3.744,3.787,1,1,1,4,2,5,2,4,2,5,3,10000,41.439,0,0,0,0,0,0,0,0,0,0,0,32.284,6.77,0,0,0,0,1,0,3,0,1,0,3,10000,26.584,0,0,0,0,0,0,0,0,0,0,0,8.74,10.074,1,0,0,1,0,1,4,1,1,2,7,6146,6188,15769,13672,30389,29957,18154,16914,36177,36996,1,1,0,0,0
0.3125,0.439393939393939,2016,11,4,6,1,6,1,0,0,3.703,3.796,1,1,1,2,2,2,2,2,2,2,2,33.711,25.181,0,0,0,0,0,0,0,0,0,0,0,5.871,10000,1,0,0,1,0,3,0,1,0,3,0,33.207,10000,1,0,0,0,0,0,0,0,0,0,0,14.629,7.985,0,0,0,0,1,1,4,0,1,3,4,6167,6108,13418,14522,27903,31266,14896,15934,30866,33908,1,1,0,0,1
0.3125,0.535714285714286,2016,7,0,4,0,8,1,2,2,10.869,29.505,1,0,0,0,0,4,0,1,0,5,0,10000,39.981,0,0,0,0,0,0,0,0,0,0,0,12.532,6.013,0,0,0,0,1,2,1,0,1,2,1,10000,28.945,0,0,0,0,0,0,0,0,0,0,0,5.577,13.142,1,0,0,5,0,9,1,8,0,9,1,5711,5555,14639,11472,36339,25630,16441,12779,40248,28287,1,1,0,0,0
0.3125,0.594594594594595,2016,10,4,4,1,3,0,1,1,11.638,32.288,1,0,0,0,0,4,0,0,0,5,0,28.09,10000,1,0,0,0,0,0,0,0,0,0,0,16.793,29.639,1,0,0,0,0,1,0,0,0,1,0,37.063,27.283,0,0,0,0,0,0,0,0,0,0,0,15.339,5.309,0,0,0,0,1,3,1,0,1,4,1,5445,5532,12366,13368,31352,28017,13743,14884,34868,30923,1,1,0,0,1
0.658823529411765,0.535714285714286,2016,8,2,4,0,7,1,2,1,3.736,3.697,0,1,1,2,2,2,3,2,3,3,3,45.659,40.652,0,0,0,0,0,0,0,0,0,0,0,20.104,6.17,0,0,0,0,1,0,2,0,2,1,2,10000,38.058,0,0,0,0,0,0,0,0,0,0,0,11.767,8.627,0,0,0,0,2,7,4,1,2,8,4,5952,6129,13245,13658,28845,30615,17438,19400,40553,40481,1,1,0,0,1
0.658823529411765,0.535714285714286,2016,10,2,5,1,2,0,1,0,3.863,3.531,0,1,1,1,2,3,2,1,2,3,2,41.79,10000,1,0,0,0,0,0,0,0,0,0,0,12.139,5.804,0,0,0,0,1,2,1,0,1,2,1,39.074,10000,1,0,0,0,0,0,0,0,0,0,0,4.519,10.907,1,1,0,3,0,3,2,3,0,4,2,6150,6112,13821,12944,29091,28309,15349,14063,32910,31287,1,1,0,0,1
0.658823529411765,0.594594594594595,2016,8,1,2,1,0,0,1,0,15.145,10000,1,0,0,0,0,3,0,0,0,0,0,27.578,10000,1,0,0,0,0,0,0,0,0,0,0,19.292,12.561,0,0,0,0,0,1,1,0,0,0,1,26.876,10000,1,0,0,0,0,0,0,0,0,0,0,3.043,3.832,1,1,1,1,1,6,1,1,1,6,1,5954,5681,13805,12798,33675,27860,10427,9860,23141,19727,1,1,0,0,1
0.658823529411765,0.214285714285714,2017,4,0,2,0,11,3,2,1,8.591,8.918,1,0,0,2,1,4,2,0,0,4,2,10000,32.416,0,0,0,0,0,0,0,0,0,0,0,9.511,16.217,1,0,0,1,0,1,1,0,0,1,1,10000,30.641,0,0,0,0,0,0,0,0,0,0,0,5.45,19.871,1,0,0,3,0,4,1,2,0,4,0,5616,5543,14888,12839,32049,28257,10364,9313,27277,23861,1,0,0,0,0
0.658823529411765,0.387755102040816,2016,10,2,5,2,7,0,1,1,12.321,12.144,0,0,0,0,0,1,3,1,1,4,3,45.886,10000,1,0,0,0,0,0,0,0,0,0,0,20.581,12.934,0,0,0,0,0,0,1,0,0,1,1,39.425,30.704,0,0,0,0,0,0,0,0,0,0,0,3.812,3.513,0,1,2,2,2,5,4,3,2,10,7,5951,6050,13865,13764,29819,30085,18413,18223,43564,42236,1,1,0,0,1
0.658823529411765,0.320754716981132,2016,11,6,3,1,5,0,4,1,3.745,3.714,0,1,1,1,1,3,3,1,1,4,3,40.732,10000,1,0,0,0,0,0,0,0,0,0,0,33.526,7.309,0,0,0,0,1,0,2,0,1,0,3,37.942,45.417,1,0,0,0,0,0,0,0,0,0,0,14.559,16.926,1,0,0,0,0,3,2,0,0,5,3,6296,6229,12595,12776,29813,29072,16922,17175,41167,39513,1,1,0,0,1
0.658823529411765,0.652173913043478,2017,11,3,2,2,4,0,4,0,10.623,10.778,1,0,0,0,0,3,4,0,0,3,4,36.08,10000,1,0,0,0,0,0,0,0,0,0,0,33.161,8.098,0,0,0,0,1,0,2,0,1,0,2,25.754,10000,1,0,0,0,0,0,0,0,0,0,0,18.055,13.692,0,0,0,0,0,1,7,0,0,1,7,5788,5599,12803,12483,29786,31225,12803,12483,29786,31225,1,0,0,0,1
0.658823529411765,0.535714285714286,2017,9,1,3,2,4,0,2,0,16.682,9.075,0,0,0,0,1,1,3,0,1,1,4,40.649,10000,1,0,0,0,0,0,0,0,0,0,0,25.429,12.247,0,0,0,0,0,0,2,0,0,0,2,30.886,10000,1,0,0,0,0,0,0,0,0,0,0,5.127,6.868,1,0,0,2,1,3,6,2,1,3,6,5612,5693,13764,13111,30468,33137,13764,13111,32257,34903,1,0,0,0,1
0.658823529411765,0.545454545454545,2017,3,0,0,1,8,1,3,0,14.634,7.628,0,0,0,0,1,2,5,0,0,0,2,10000,27.808,0,0,0,0,0,0,0,0,0,0,0,10000,9.563,0,0,0,0,1,0,2,0,0,0,1,20.726,10000,1,0,0,0,0,0,0,0,0,0,0,4.156,7.063,1,1,0,2,1,4,7,2,1,4,4,5805,5664,13617,13933,30953,31755,8858,8269,19696,20523,1,1,0,0,0
0.658823529411765,0.3125,2016,2,0,0,0,9,2,3,1,8.69,15.75,1,0,0,1,0,1,3,0,0,1,0,10000,23.813,0,0,0,0,0,0,0,0,0,0,0,10000,8.337,0,0,0,0,1,0,2,0,0,0,1,10000,21.958,0,0,0,0,0,0,0,0,0,0,0,2.972,2.847,0,1,2,1,5,2,7,1,2,2,5,5521,6312,13137,14352,27694,33088,6994,7715,16468,17314,1,1,0,0,0
0.658823529411765,0.571428571428571,2017,3,0,0,0,11,4,3,1,9.114,6.692,0,0,0,1,2,2,6,0,1,2,4,10000,22.013,0,0,0,0,0,0,0,0,0,0,0,10000,13.566,0,0,0,0,0,0,1,0,0,0,1,10000,24.726,0,0,0,0,0,0,0,0,0,0,0,10.047,2.67,0,0,1,0,5,3,8,0,4,2,6,5443,6640,12193,16365,28329,34442,9341,12913,22273,26775,0,1,0,0,0
0.658823529411765,0.576470588235294,2017,11,3,3,1,2,0,0,0,13.683,15.279,1,0,0,0,0,2,2,0,0,1,1,27.022,10000,1,0,0,0,0,0,0,0,0,0,0,10.038,10000,1,0,0,0,0,2,0,0,0,2,0,26.169,10000,1,0,0,0,0,0,0,0,0,0,0,4.897,10.942,1,1,0,1,0,4,2,1,0,3,2,5818,5821,13683,13316,31278,29781,10554,10259,24086,22420,1,0,0,0,1
0.658823529411765,0.545454545454545,2017,9,1,2,0,2,0,2,0,17.107,23.689,1,0,0,0,0,1,0,0,0,1,0,32.097,10000,1,0,0,0,0,0,0,0,0,0,0,8.673,16.805,1,0,0,1,0,1,1,1,0,1,1,10000,10000,0,0,0,0,0,0,0,0,0,0,0,14.676,9.33,0,0,0,0,1,3,5,0,0,2,4,5566,5651,12673,12787,28497,29068,11538,11104,24308,25908,1,1,0,0,1
0.658823529411765,0.535714285714286,2017,11,5,4,1,5,0,2,1,9.452,9.507,1,0,0,1,1,5,2,1,1,5,4,28.264,10000,1,0,0,0,0,0,0,0,0,0,0,16.133,9.052,0,0,0,0,1,1,1,0,1,2,1,25.713,37.128,1,0,0,0,0,0,0,0,0,0,0,10.406,8.543,0,0,0,0,1,6,4,1,1,6,4,5607,5747,12920,13239,33100,31315,17339,16745,38810,36665,1,0,0,0,1
0.658823529411765,0.387755102040816,2017,3,0,2,0,10,3,2,2,13.658,13.63,0,0,0,0,0,2,4,0,0,2,4,10000,29.143,0,0,0,0,0,0,0,0,0,0,0,11.742,24.667,1,0,0,0,0,2,0,0,0,2,0,10000,20.694,0,0,0,0,0,0,0,0,0,0,0,5.196,5.172,0,0,0,4,3,9,4,4,3,9,4,5402,5661,13759,13706,31213,31303,11729,11633,27407,28649,1,1,0,0,0
0.658823529411765,0.439393939393939,2017,9,1,1,1,3,0,2,0,15.284,14.052,0,0,0,0,0,3,3,0,0,1,2,27.222,10000,1,0,0,0,0,0,0,0,0,0,0,21.294,14.719,0,0,0,0,0,0,1,0,0,0,1,24.62,10000,1,0,0,0,0,0,0,0,0,0,0,3.469,26.763,1,1,0,4,0,11,0,3,0,9,0,6036,5325,14061,11967,33233,27252,10900,9087,24379,21227,1,0,0,0,1
0.658823529411765,0.439393939393939,2016,3,0,1,1,11,4,5,2,3.37,3.721,1,1,1,1,1,1,2,1,1,1,2,10000,33.056,0,0,0,0,0,0,0,0,0,0,0,12.852,6.465,0,0,0,0,1,1,2,0,1,1,2,34.794,26.106,0,0,0,0,0,0,0,0,0,0,0,15.12,15.206,1,0,0,0,0,1,4,0,0,1,4,6016,6109,12782,13205,28227,30660,15780,16089,32970,35537,1,1,0,0,0
0.658823529411765,0.535714285714286,2016,6,1,2,0,4,0,2,0,14.369,18.556,1,0,0,0,0,1,2,0,0,1,0,31.295,10000,1,0,0,0,0,0,0,0,0,0,0,9.174,17.043,1,0,0,1,0,1,1,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,5.419,5.376,0,0,0,2,1,3,5,1,1,2,1,5657,5366,13372,12105,29466,30228,10003,9634,23245,21242,1,1,0,0,1
0.658823529411765,0.594594594594595,2016,1,0,1,0,10,1,2,0,13.241,13.255,1,0,0,0,0,1,3,0,0,1,1,10000,27.724,0,0,0,0,0,0,0,0,0,0,0,10.949,17.759,1,0,0,0,0,1,1,0,0,1,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,10000,11.038,0,0,0,0,0,0,5,0,0,0,2,5208,5681,12675,12807,28062,30715,8389,8450,18471,19376,0,1,0,0,0
0.658823529411765,0.576470588235294,2016,4,0,0,1,9,1,4,1,11.205,12.413,1,0,0,0,0,1,4,0,0,1,3,10000,33.976,0,0,0,0,0,0,0,0,0,0,0,10000,7.404,0,0,0,0,1,0,2,0,1,0,1,23.957,31.633,1,0,0,0,0,0,0,0,0,0,0,6.763,4.91,0,0,1,1,3,2,11,1,3,2,11,5346,5544,12519,14238,26088,35559,11119,12406,23505,31508,1,1,0,0,0
0.658823529411765,0.545454545454545,2017,5,0,0,0,9,1,2,2,4.206,12.624,1,1,0,2,0,5,2,1,0,5,2,10000,34.183,0,0,0,0,0,0,0,0,0,0,0,10000,17.059,0,0,0,0,0,0,1,0,0,0,1,10000,24.365,0,0,0,0,0,0,0,0,0,0,0,4.206,5.985,1,1,0,4,3,7,16,4,2,7,12,5544,5210,15373,11979,33288,32628,13650,10745,29787,28549,0,0,0,0,0
0.658823529411765,0.545454545454545,2017,5,1,2,0,9,3,4,3,12.127,12.558,1,0,0,0,0,3,2,0,0,3,3,34.127,31.301,0,0,0,0,0,0,0,0,0,0,0,15.047,8.839,0,0,0,0,1,1,1,0,1,2,1,10000,29.56,0,0,0,0,0,0,0,0,0,0,0,11.345,17.047,1,0,0,0,0,3,1,0,0,3,2,5665,5594,12929,13205,31276,29716,14403,14693,34189,33886,1,1,0,0,0
0.658823529411765,0.3125,2016,5,0,1,0,7,1,5,1,11.313,10.511,0,0,0,0,0,2,2,0,1,3,2,10000,43.928,0,0,0,0,0,0,0,0,0,0,0,29.632,8.635,0,0,0,0,1,0,2,0,1,0,3,10000,41.754,0,0,0,0,0,0,0,0,0,0,0,10.607,2.335,0,0,2,0,2,8,8,3,3,8,9,5399,6182,12367,13814,29542,31464,13860,15243,35098,34475,1,1,0,0,0
0.658823529411765,0.387755102040816,2016,11,5,5,1,3,0,1,1,13.965,3.322,0,0,1,0,1,3,2,0,1,3,2,35.592,10000,1,0,0,0,0,0,0,0,0,0,0,18.371,11.588,0,0,0,0,0,1,1,0,0,1,1,31.362,39.218,1,0,0,0,0,0,0,0,0,0,0,6.187,6.194,1,0,0,3,2,7,4,3,2,7,4,5239,6235,12498,14072,31643,29844,16317,17140,36673,34756,1,1,0,0,1
0.658823529411765,0.594594594594595,2016,3,0,3,0,8,1,2,1,3.785,3.701,0,1,1,1,1,2,1,1,1,2,1,10000,37.754,0,0,0,0,0,0,0,0,0,0,0,11.945,33.954,1,0,0,0,0,2,0,0,0,2,0,10000,34.841,0,0,0,0,0,0,0,0,0,0,0,5.154,11.221,1,0,0,1,0,1,1,1,0,1,1,5909,6166,13535,13301,29850,27854,14885,14721,33349,30934,1,1,0,0,0
0.658823529411765,0.320754716981132,2016,7,1,2,2,9,2,4,1,23.213,10.315,0,0,0,0,0,0,5,0,1,1,5,43.012,41.566,0,0,0,0,0,0,0,0,0,0,0,27.085,7.422,0,0,0,0,1,0,2,0,1,0,3,32.71,23.087,0,0,0,0,0,0,0,0,0,0,1,16.058,3.608,0,0,1,0,3,2,8,0,4,2,9,5460,6290,12672,13803,27601,34547,15310,18146,33974,40842,1,1,0,0,0
0.658823529411765,0.439393939393939,2016,9,1,3,1,2,0,2,0,3.316,3.366,1,1,1,2,2,3,2,2,2,3,2,35.476,10000,1,0,0,0,0,0,0,0,0,0,0,12.083,5.675,0,0,0,0,1,2,1,0,1,1,1,33.071,10000,1,0,0,0,0,0,0,0,0,0,0,10.167,15.577,1,0,0,0,0,3,2,0,0,3,2,5988,6220,13578,13849,30578,29416,12391,12391,27028,26973,1,1,0,0,1
0.658823529411765,0.439393939393939,2017,5,0,1,2,11,7,5,3,10.158,18.394,1,0,0,0,0,3,5,1,0,3,7,10000,31.495,0,0,0,0,0,0,0,0,0,0,0,11.378,17.636,1,0,0,0,0,1,1,1,0,1,2,47.014,21.538,0,0,0,0,0,0,0,0,0,0,1,26.232,13.815,0,0,0,0,0,0,1,0,1,2,3,5703,5610,12704,12601,29111,28499,19113,17780,41411,46425,0,0,0,0,0
0.658823529411765,0.387755102040816,2016,2,0,1,0,11,3,4,3,12.87,15.259,1,0,0,0,0,2,3,0,0,2,4,10000,35.545,0,0,0,0,0,0,0,0,0,0,0,16.721,9.937,0,0,0,0,1,1,1,0,1,1,1,10000,24.872,0,0,0,0,0,0,0,0,0,0,0,10.719,6.434,0,0,0,0,2,2,9,1,3,3,10,5577,5430,12691,13317,27451,32916,15558,16838,33108,39134,1,1,0,0,0
0.658823529411765,0.576470588235294,2017,5,1,2,0,11,4,3,2,12.082,12.7,1,0,0,0,0,3,2,0,0,3,3,30.739,36.617,1,0,0,0,0,0,0,0,0,0,0,18.048,11.795,0,0,0,0,0,1,1,0,0,1,1,10000,34.868,0,0,0,0,0,0,0,0,0,0,0,5.356,8.034,1,0,0,3,2,3,5,3,2,7,7,5840,5698,13845,13166,31596,30657,17263,16285,39486,38536,0,1,0,0,0
0.658823529411765,0.576470588235294,2016,2,0,0,0,10,2,4,1,20.646,10.162,0,0,0,0,0,0,5,0,1,1,5,10000,33.505,0,0,0,0,0,0,0,0,0,0,0,10000,15.977,0,0,0,0,0,0,1,0,0,0,1,10000,32.435,0,0,0,0,0,0,0,0,0,0,0,9.934,9.76,0,0,0,1,1,1,2,1,1,3,2,5378,5682,12059,13032,26531,32815,13883,15062,31089,36252,1,1,0,0,0
0.658823529411765,0.387755102040816,2016,4,0,4,0,8,1,1,1,3.815,3.357,0,1,1,2,2,3,3,2,2,3,2,10000,34.051,0,0,0,0,0,0,0,0,0,0,0,5.786,26.976,1,0,0,1,0,2,0,1,0,2,0,10000,27.551,0,0,0,0,0,0,0,0,0,0,0,3.56,11.088,1,2,0,2,0,7,4,2,0,7,3,7026,5841,15014,13836,33154,30674,13643,12228,29844,26495,1,1,0,0,0
0.658823529411765,0.535714285714286,2016,10,3,1,1,3,0,4,0,3.38,3.676,1,1,1,2,2,2,2,2,2,2,2,39.191,10000,1,0,0,0,0,0,0,0,0,0,0,32.09,11.04,0,0,0,0,0,0,2,0,1,0,2,36.66,10000,1,0,0,0,0,0,0,0,0,0,0,12.762,9.551,0,0,0,0,1,3,2,0,2,3,2,6186,6235,13465,13795,29824,29048,15809,17653,37111,37104,1,1,0,0,1
0.658823529411765,0.439393939393939,2016,3,0,2,0,10,2,2,1,20.017,12.474,0,0,0,0,0,0,3,0,0,0,3,10000,31.882,0,0,0,0,0,0,0,0,0,0,0,27.667,14.383,0,0,0,0,0,0,1,0,0,0,1,10000,26.397,0,0,0,0,0,0,0,0,0,0,0,9.053,6.992,0,0,0,1,2,8,6,1,2,8,6,5589,5513,12190,13018,28209,32413,12190,13018,28209,32413,1,1,0,0,0
0.658823529411765,0.320754716981132,2017,1,0,0,0,10,2,2,1,20.254,11.771,0,0,0,0,0,0,5,0,0,0,0,10000,20.136,0,0,0,0,0,0,0,0,0,0,0,10000,11.287,0,0,0,0,0,0,2,0,0,0,1,10000,21.202,0,0,0,0,0,0,0,0,0,0,0,5.033,5.515,1,0,0,2,3,5,13,2,1,2,3,5461,5756,13254,13871,28844,35827,6807,7143,16218,16535,0,1,0,0,0
0.658823529411765,0,2017,3,0,0,0,8,1,3,1,20.254,10.217,0,0,0,0,0,0,4,0,0,0,1,10000,22.546,0,0,0,0,0,0,0,0,0,0,0,10000,7.025,0,0,0,0,1,0,2,0,0,0,1,10000,21.71,0,0,0,0,0,0,0,0,0,0,0,11.678,6.514,0,0,0,0,3,1,10,0,0,1,3,5762,5829,13016,13705,28095,35575,7298,7205,15988,18396,0,1,0,0,0
0.658823529411765,0.535714285714286,2017,2,0,0,0,9,1,4,1,19.263,11.229,0,0,0,0,0,1,3,0,0,0,2,10000,34.086,0,0,0,0,0,0,0,0,0,0,0,10000,10.839,0,0,0,0,0,0,2,0,0,0,2,10000,31.559,0,0,0,0,0,0,0,0,0,0,0,6.591,3.309,0,0,2,1,4,4,7,1,4,4,7,5532,5999,12866,14209,28183,33696,11453,12452,25088,29553,1,1,0,0,0
0.320754716981132,0.594594594594595,2016,11,3,3,0,2,0,1,0,16.857,16.738,0,0,0,0,0,1,1,0,0,1,1,32.81,10000,1,0,0,0,0,0,0,0,0,0,0,22.672,16.348,0,0,0,0,0,0,1,0,0,0,1,10000,10000,0,0,0,0,0,0,0,0,0,0,0,10.781,14.772,1,0,0,0,0,1,1,0,0,1,1,5349,5504,12555,12449,29015,28588,12555,12449,29015,28588,1,1,0,0,1
0.320754716981132,0.594594594594595,2016,11,3,3,1,2,0,2,1,17.189,17.165,0,0,0,0,0,1,1,0,0,2,2,42.867,10000,1,0,0,0,0,0,0,0,0,0,0,19.788,11.693,0,0,0,0,0,1,1,0,0,1,1,40.389,32.365,0,0,0,0,0,0,0,0,0,0,0,10.657,7.712,0,0,0,0,1,1,3,1,1,3,4,5379,4881,12070,12223,28882,28650,13475,13394,32774,31792,1,1,0,0,1
0.320754716981132,0.387755102040816,2016,10,3,4,1,6,1,2,2,12.33,21.402,1,0,0,0,0,1,0,1,0,5,2,49.301,54.717,1,0,0,0,0,0,0,0,0,0,0,27.978,21.732,0,0,0,0,0,0,0,0,0,1,1,30.306,41.53,1,0,0,0,0,0,0,0,0,1,0,5.987,6.594,1,0,0,3,1,5,3,4,3,9,4,5526,5852,13614,13319,31050,29567,22669,21630,50106,46466,0,1,0,0,1
0.320754716981132,0.439393939393939,2016,10,2,4,1,2,0,1,0,17.295,17.25,0,0,0,0,0,1,1,0,0,2,1,46.077,10000,1,0,0,0,0,0,0,0,0,0,0,12.256,40.175,1,0,0,0,0,2,0,0,0,2,0,41.1,10000,1,0,0,0,0,0,0,0,0,0,0,11.692,15.383,1,0,0,0,0,3,2,1,0,8,4,5475,5521,12854,12437,30477,29143,15554,15451,39593,36057,1,0,0,0,1
0.320754716981132,0.545454545454545,2017,9,1,4,2,3,0,1,0,15.678,16.227,1,0,0,0,0,4,3,0,0,4,3,39.126,10000,1,0,0,0,0,0,0,0,0,0,0,19.369,9.333,0,0,0,0,1,1,1,0,1,1,1,28.67,10000,1,0,0,0,0,0,0,0,0,0,0,8.361,8.403,1,0,0,1,1,7,5,1,1,7,5,5861,5866,13529,13738,34180,31256,13529,13738,34180,31256,1,0,0,0,1
0.320754716981132,0.387755102040816,2017,9,6,1,3,8,1,4,0,8.669,16.975,1,0,0,1,0,1,1,1,0,3,2,28.594,53.212,1,0,0,0,0,0,0,0,0,0,0,16.66,9.882,0,0,0,0,1,1,1,0,1,1,2,32.548,10000,1,0,0,0,0,0,0,0,0,0,0,8.296,8.274,0,0,0,2,1,6,3,2,1,9,4,5584,5598,14784,13593,30266,29576,20311,19179,42820,42096,1,0,0,0,0
0.320754716981132,0.535714285714286,2016,10,1,5,1,4,0,1,0,12.731,3.747,0,0,1,0,1,2,2,0,2,3,2,45.941,10000,1,0,0,0,0,0,0,0,0,0,0,8.584,22.35,1,0,0,1,0,2,0,1,0,2,1,43.784,10000,1,0,0,0,0,0,0,0,0,0,0,16.662,19.382,1,0,0,0,0,1,1,0,0,5,4,5246,6144,12070,13081,29894,28451,14955,15971,38445,35871,1,1,0,0,1
0.320754716981132,0.3125,2016,7,1,3,1,10,3,3,1,14.129,17.393,1,0,0,0,0,2,2,0,0,4,3,34.058,44.394,1,0,0,0,0,0,0,0,0,0,0,23.469,10.793,0,0,0,0,0,0,2,0,1,1,2,33.587,41.722,1,0,0,0,0,0,0,0,0,0,0,11.874,11.916,1,0,0,0,0,1,1,1,1,2,1,5534,5623,12581,13037,30300,30112,15939,16203,39139,39258,1,1,0,0,0
0.320754716981132,0.3125,2016,1,0,0,0,11,4,2,0,15.686,16.824,1,0,0,0,0,1,5,0,0,1,0,10000,25.269,0,0,0,0,0,0,0,0,0,0,0,10000,15.148,0,0,0,0,0,0,1,0,0,0,1,10000,10000,0,0,0,0,0,0,0,0,0,0,0,5.938,3.388,0,0,2,2,5,3,13,1,3,2,7,5655,6078,13470,13905,29021,33355,10173,10576,22158,24005,1,1,0,0,0
